,Price_A,Price_B,Spread,Zscore,Position_A,Position_B,Return_A,Return_B,Strategy_Return,Cumulative_Return
2022-12-28,230.02508544921875,290.6016540527344,-107.53389402932214,-1.3887012016630331,1,-1,-0.008102804625665927,-0.011953960112446538,0.003851155486780611,1.3602430223536146
2022-12-29,233.74456787109375,294.9091491699219,-108.81794009941763,-1.4691112732618519,1,-1,0.016169899098662066,0.01482267928318759,0.0013472198154744763,1.3620755687071904
2022-12-30,229.87982177734375,290.7212219238281,-107.81804613483797,-1.40649549400317,1,-1,-0.016534057364196553,-0.014200736931632929,-0.0023333204325636236,1.3588974099520301
2023-01-03,231.8557891845703,290.7673034667969,-105.89560642919326,-1.2861076683827015,1,-1,0.008595653989763585,0.00015850766814962114,0.008437146321613964,1.3703626262358577
2023-01-04,236.51475524902344,294.2832336425781,-105.3206976490086,-1.2501054896026198,1,-1,0.020094240824602982,0.012091903504489965,0.008002337320113018,1.381328730221873
2023-01-05,220.60052490234375,290.3623046875,-116.68042956725242,-1.9614793866633755,1,-1,-0.06728641657017886,-0.013323657303019432,-0.05396275926715943,1.3067884204840992
2023-01-06,228.39785766601562,292.25830078125,-111.08546040879736,-1.6111088811945966,1,-1,0.03534593930419527,0.006529759762688769,0.028816179541506504,1.3444450702315307
2023-01-09,228.6012420654297,292.5160217285156,-111.18144120134275,-1.6171194306448295,1,-1,0.0008904829558928906,0.0008818259278751128,8.65702801777779e-06,1.344456709130172
2023-01-10,226.751220703125,295.1116027832031,-116.04645466625658,-1.9217783444903804,1,-1,-0.008092787885094599,0.008873295347550103,-0.016966083232644702,1.321646544700382
2023-01-11,236.1079559326172,302.8154602050781,-115.63841677936244,-1.8962260247844775,1,-1,0.04126432131425006,0.02610489506078295,0.015159426253467112,1.3416819480279172
2023-01-12,236.08859252929688,303.6162109375,-116.58792148189224,-1.9556863065391332,1,-1,-8.201080409941941e-05,0.0026443522133234865,-0.002726363017422906,1.33802403598367
2023-01-13,238.16140747070312,304.8495788574219,-115.94777015600295,-1.9155984816957388,1,-1,0.00877981828431218,0.004062259772340537,0.004717558511971642,1.3443362426638474
2023-01-17,240.02114868164062,301.46246337890625,-110.15360108356322,-1.55275359565836,1,-1,0.007808742947432723,-0.011110776308796422,0.018919519256229145,1.3697704380937727
2023-01-18,236.60194396972656,297.9281311035156,-109.4673728793851,-1.509780325215666,1,-1,-0.014245430999287656,-0.011723954736442055,-0.002521476262845601,1.3663165944485718
2023-01-19,226.98367309570312,286.13763427734375,-105.38996094953393,-1.254442925060834,1,-1,-0.040651698429215344,-0.039574969918081515,-0.0010767285111338287,1.3648454424160936
2023-01-20,237.60931396484375,289.9297180175781,-99.16915363725394,-0.8648809202133815,1,-1,0.0468123575771926,0.013252656365219107,0.03355970121197349,1.4106492476641015
2023-01-23,238.31639099121094,290.37152099609375,-98.97526901870162,-0.8527393963048646,1,-1,0.0029757967588417422,0.0015238278488196588,0.0014519689100220834,1.4126974665146559
2023-01-24,241.5321502685547,292.4056701660156,-98.12235010489326,-0.7993275503247452,1,-1,0.013493655488691747,0.007005332902289885,0.006488322586401862,1.4218635033943956
2023-01-25,239.3334197998047,292.00982666015625,-99.86127407217424,-0.9082231764011274,1,-1,-0.009103262097013953,-0.0013537477082254945,-0.007749514388788459,1.4108447517159475
2023-01-26,217.9949951171875,288.83441162109375,-117.5111792812848,-2.01350294371618,1,-1,-0.08915773108689184,-0.010874343084207538,-0.0782833880026843,1.3003990446058171
2023-01-27,221.36573791503906,291.4852294921875,-117.21959093032262,-1.995242975694545,1,-1,0.015462477916245554,0.009177638689988221,0.006284839226257333,1.3085718435311433
2023-01-30,223.63229370117188,289.230224609375,-112.33365174996044,-1.6892736429188275,1,-1,0.010238963840929705,-0.007736257808812708,0.017975221649742412,1.3320937124632277
2023-01-31,229.1630401611328,298.3698425292969,-117.41936274936677,-2.0077531703416667,1,-1,0.024731430190271908,0.031599802310652514,-0.006868372120380606,1.322944397146811
2023-02-01,235.5849151611328,301.9779052734375,-115.18856498798993,-1.8680552172133515,1,-1,0.028023170732438096,0.012092585207522655,0.01593058552491544,1.3440196760102658
2023-02-02,237.6480255126953,312.7467346191406,-125.63438221278062,-2.522197564996195,1,-1,0.008757395821168856,0.03566098432251885,-0.026903588501349995,1.307860723709168
2023-02-03,234.1416778564453,305.116455078125,-120.27749960491855,-2.1867366153648278,1,-1,-0.01475437318986983,-0.024397631362347183,0.009643258172477354,1.3204727623215384
2023-02-06,235.40086364746094,303.06396484375,-116.63416871616181,-1.9585824202421152,1,-1,0.005377879762985316,-0.0067269077108590425,0.012104787473844358,1.3364568044744407
2023-02-07,230.95497131347656,299.3179016113281,-116.7286842972494,-1.96450121460585,1,-1,-0.01888647418321543,-0.012360635598340552,-0.006525838584874877,1.3277353030927828
2023-02-08,228.11692810058594,295.2589416503906,-114.8518941186216,-1.8469720728140768,1,-1,-0.012288296704549118,-0.013560698972853835,0.0012724022683047176,1.3294247165041462
2023-02-09,224.2425079345703,290.4359130859375,-113.12394906232089,-1.7387639727062412,1,-1,-0.0169843606008373,-0.01633491110377261,-0.0006494494970646914,1.3285613222906272
2023-02-10,223.2545166015625,291.3471374511719,-115.17040638309857,-1.8669180814411583,1,-1,-0.0044059056514659245,0.0031374369496954824,-0.007543342601161407,1.3185395290699369
2023-02-13,225.76321411132812,297.7808837890625,-120.13506223438458,-2.1778168426014313,1,-1,0.01123693956097127,0.022082751161297764,-0.010845811600326494,1.3042388977500612
2023-02-14,224.66868591308594,293.08673095703125,-115.7769255306946,-1.9048997779083459,1,-1,-0.004848124627169992,-0.015763781651465636,0.010915657024295644,1.3184755222356463
2023-02-15,225.34669494628906,295.1668395996094,-117.51514276737277,-2.013751146804478,1,-1,0.003017817238070375,0.00709724604653994,-0.004079428808469565,1.3130968952069764
2023-02-16,220.00001525878906,295.673095703125,-123.44988274728428,-2.3853989231724793,1,-1,-0.02372646152531488,0.0017151523667169322,-0.02544161389203181,1.2796895909962946
2023-02-17,220.8233642578125,292.6448974609375,-119.10901932934416,-2.1135635534249575,1,-1,0.0037424951905340453,-0.010241710477533639,0.013984205668067684,1.2975850334280723
2023-02-21,216.21275329589844,271.9816589355469,-99.7174898626742,-0.8992190613230616,1,-1,-0.020879180866618552,-0.07060857272643473,0.049729391859816174,1.3621131480268498
2023-02-22,215.64126586914062,272.7180480957031,-101.1443570504718,-0.9885729368614043,1,-1,-0.0026431716818096085,0.002707495656281589,-0.005350667338091197,1.3548249336949179
2023-02-23,216.04806518554688,275.4884338378906,-103.95560061459582,-1.1646198105192334,1,-1,0.0018864632182835628,0.0101584246496782,-0.008271961431394637,1.3436178740971016
2023-02-24,214.72232055664062,273.0494079589844,-102.44820553103523,-1.0702230833147324,1,-1,-0.0061363411320887185,-0.008853460179535033,0.0027171190474463147,1.3472686438153
2023-02-27,215.55760192871094,272.45111083984375,-100.9179502586257,-0.9743947957753527,1,-1,0.003890053767605206,-0.002191167978033093,0.006081221745638299,1.3554616831892863
2023-02-28,214.9845733642578,272.9389343261719,-102.0576280348576,-1.0457641755200962,1,-1,-0.002658354701137511,0.0017904991645083523,-0.004448853865645863,1.3494314322402947
2023-03-01,212.71182250976562,267.64654541015625,-98.1828109846964,-0.8031137569002904,1,-1,-0.010571692744862027,-0.019390377298429073,0.008818684553567047,1.3613316423678898
2023-03-02,217.5777587890625,269.6990661621094,-95.70105525194964,-0.6477002084237108,0,0,0.02287572087853018,0.007668773564059039,0.015206947314471142,1.382033340930901
2023-03-03,221.77354431152344,274.6968688964844,-97.31065028091717,-0.7484969434775843,0,0,0.019284073637915622,0.018531034628688436,0.0,1.382033340930901
2023-03-06,218.01487731933594,274.4759826660156,-100.81273879360174,-0.9678061992813315,0,0,-0.01694822078014735,-0.000804109021541044,-0.0,1.382033340930901
2023-03-07,214.15899658203125,267.5637512207031,-96.63946429362841,-0.7064656530504424,0,0,-0.01768631932240483,-0.02518337443652896,-0.0,1.382033340930901
2023-03-08,213.7025146484375,270.2336730957031,-100.19729162854213,-0.9292654087596541,0,0,-0.0021315094900479226,0.009978638222924552,0.0,1.382033340930901
2023-03-09,210.94419860839844,266.9981689453125,-99.19728949016417,-0.8666428553960006,0,0,-0.012907269924159692,-0.011972986613125625,-0.0,1.382033340930901
2023-03-10,207.94305419921875,265.431396484375,-100.37849204556085,-0.9406126172793042,0,0,-0.014227195765412204,-0.005868101894205946,-0.0,1.382033340930901
2023-03-13,207.45741271972656,265.6260681152344,-101.09026147762961,-0.985185341208317,0,0,-0.002335454200970477,0.0007334159916188021,0.0,1.382033340930901
2023-03-14,210.7499542236328,264.745361328125,-96.7747027949481,-0.7149346152063132,0,0,0.015870927245942523,-0.003315588689613458,0.0,1.382033340930901
2023-03-15,210.32260131835938,266.97039794921875,-99.78662836401816,-0.9035486815545921,0,0,-0.0020277722329655745,0.008404440440170857,0.0,1.382033340930901
2023-03-16,214.01333618164062,265.82080078125,-94.76053686591013,-0.588802671549649,0,0,0.017547970784626665,-0.004306084782431219,0.0,1.382033340930901
2023-03-17,211.07046508789062,267.3597412109375,-99.49102049964006,-0.8850370018778269,0,0,-0.013750877147451601,0.005789390541163675,0.0,1.382033340930901
2023-03-20,213.236328125,268.1662902832031,-98.26203403544912,-0.8080748960148932,0,0,0.010261326880610655,0.003016718480548297,0.0,1.382033340930901
2023-03-21,214.4503936767578,268.3238525390625,-97.23099068453047,-0.7435084668191794,0,0,0.005693521185780925,0.0005875542958548863,0.0,1.382033340930901
2023-03-22,205.2624053955078,262.0011901855469,-99.07465926946924,-0.8589634542779979,0,0,-0.04284435259698849,-0.023563549396321992,-0.0,1.382033340930901
2023-03-23,203.0479736328125,263.2064208984375,-102.68907084578848,-1.0853066520869499,1,-1,-0.010788296855571033,0.004600096327948222,0.0,1.382033340930901
2023-03-24,205.20411682128906,262.38134765625,-99.57453365733375,-0.8902667978687866,1,-1,0.010618885526903599,-0.0031347002834170024,0.013753585810320601,1.4010412550781182
2023-03-27,207.77792358398438,260.7589416503906,-95.11616186205828,-0.6110727692264996,0,0,0.012542666309842243,-0.00618338925518791,0.018726055565030153,1.4272772314696105
2023-03-28,205.6315155029297,260.341796875,-96.77802017296568,-0.7151423574440153,0,0,-0.010330299023260325,-0.0015997333504670364,-0.0,1.4272772314696105
2023-03-29,209.1279754638672,262.696533203125,-96.01679031405189,-0.6674723019187763,0,0,0.017003521820990963,0.009044787876514526,0.0,1.4272772314696105
2023-03-30,210.77908325195312,264.5506896972656,-96.51944581405121,-0.6989498054802177,0,0,0.007895202850903171,0.007058168874680026,0.0,1.4272772314696105
2023-03-31,218.30621337890625,273.5989685058594,-99.50267486114444,-0.8857668261924143,0,0,0.03571099186324678,0.03420243893126118,0.0,1.4272772314696105
2023-04-03,220.12242126464844,276.0186462402344,-100.4971321429665,-0.948042147223016,0,0,0.008319542800139468,0.008843884710490801,0.0,1.4272772314696105
2023-04-04,216.82020568847656,273.4506530761719,-100.81640133986036,-0.968035556789406,0,0,-0.015001722937627027,-0.009303694511375249,-0.0,1.4272772314696105
2023-04-05,216.42198181152344,267.619384765625,-94.44110224293337,-0.5687989026017072,0,0,-0.001836654825082551,-0.021324755472141854,-0.0,1.4272772314696105
2023-04-06,217.5389404296875,267.563720703125,-93.25948499716316,-0.494803171803889,0,0,0.00516102204043567,-0.00020799712453101193,0.0,1.4272772314696105
2023-04-10,217.92742919921875,269.9370422363281,-95.62781465433335,-0.6431137049987765,0,0,0.0017858355325437447,0.008870117095719499,0.0,1.4272772314696105
2023-04-11,219.7727813720703,272.347412109375,-96.58231576230264,-0.7028868737506231,0,0,0.00846773707941395,0.008929377950791295,0.0,1.4272772314696105
2023-04-12,219.2871856689453,269.26025390625,-93.48190994753344,-0.5087319603428455,0,0,-0.0022095352304019045,-0.0113353682313867,-0.0,1.4272772314696105
2023-04-13,220.90916442871094,270.8455505371094,-93.70139046861055,-0.5224763615955549,0,0,0.0073965961796522706,0.0058875998512997185,0.0,1.4272772314696105
2023-04-14,219.16090393066406,270.88262939453125,-95.49272126958584,-0.6346538303937587,0,0,-0.007913933777116133,0.00013690037494917817,0.0,1.4272772314696105
2023-04-17,224.06564331054688,273.85858154296875,-94.04480794762094,-0.5439819950137215,0,0,0.02237962744228561,0.010986131355448236,0.0,1.4272772314696105
2023-04-18,223.4537811279297,277.1497497558594,-98.4796469362613,-0.8217023423679928,0,0,-0.002730727359969154,0.012017765499067412,0.0,1.4272772314696105
2023-04-19,226.87258911132812,275.2584228515625,-92.86389901542219,-0.47003062052548,0,0,0.015299843959414305,-0.00682420570815212,0.0,1.4272772314696105
2023-04-20,227.04737854003906,276.79742431640625,-94.47679302430919,-0.5710339456836381,0,0,0.0007704299113242552,0.00559111488360764,0.0,1.4272772314696105
2023-04-21,226.921142578125,278.16021728515625,-96.18603100068634,-0.6780705631857552,0,0,-0.0005559895151654448,0.004923430816293317,0.0,1.4272772314696105
2023-04-24,229.75717163085938,279.6435241699219,-95.07299130913475,-0.6083693247532936,0,0,0.012497861682315481,0.005332563007185875,0.0,1.4272772314696105
2023-04-25,228.03805541992188,274.7207336425781,-91.07386014115252,-0.3579340553033383,0,0,-0.0074823179565403075,-0.017603806639028385,-0.0,1.4272772314696105
2023-04-26,222.3174591064453,267.06304931640625,-87.89939316003984,-0.15914125247160216,0,0,-0.025086147585947183,-0.02787443169882764,-0.0,1.4272772314696105
2023-04-27,225.9984588623047,272.4957275390625,-90.52891948378203,-0.3238085528803529,0,0,0.016557402961757228,0.020342305820899353,0.0,1.4272772314696105
2023-04-28,230.70896911621094,278.623779296875,-92.93667187122844,-0.47458783282658995,0,0,0.020843107858431242,0.022488615924938005,0.0,1.4272772314696105
2023-05-01,225.27001953125,275.9908447265625,-95.31724001137087,-0.6236647694356363,0,0,-0.02357493774861119,-0.009449784138873096,-0.0,1.4272772314696105
2023-05-02,225.2117462158203,272.8201599121094,-91.69248841868807,-0.3966740547848121,0,0,-0.00025868207207935257,-0.011488369542092869,-0.0,1.4272772314696105
2023-05-03,224.86209106445312,271.70770263671875,-90.74992813577495,-0.3376486493882511,0,0,-0.001552561787927842,-0.004077621227657868,-0.0,1.4272772314696105
2023-05-04,220.80230712890625,264.9122619628906,-86.91621942606616,-0.09757253450728322,0,0,-0.018054550308274075,-0.025010114206860834,-0.0,1.4272772314696105
2023-05-05,224.20166015625,268.5000305175781,-87.68437017936412,-0.14567599318363927,0,0,0.015395459728412941,0.013543233250524533,0.0,1.4272772314696105
2023-05-08,224.28907775878906,266.9333190917969,-85.77708162066006,-0.026236969042085362,0,0,0.0003899061339605048,-0.005835051201897978,0.0,1.4272772314696105
2023-05-09,222.75448608398438,269.3900146484375,-90.1653378683394,-0.3010401924526139,0,0,-0.006842025880792413,0.009203405423493738,0.0,1.4272772314696105
2023-05-10,223.38575744628906,267.9530944824219,-87.86495933452375,-0.15698492300675354,0,0,0.0028339333290314794,-0.005333977088537778,0.0,1.4272772314696105
2023-05-11,223.5606231689453,266.7108459472656,-86.2471143929331,-0.05567155846414261,0,0,0.0007827970979676913,-0.004636067135390887,0.0,1.4272772314696105
2023-05-12,220.8896942138672,269.2880859375,-91.91173071641464,-0.41040353791493983,0,0,-0.011947224503215392,0.009663049063793894,0.0,1.4272772314696105
2023-05-15,220.08358764648438,267.49884033203125,-90.63947361244374,-0.33073171989769484,0,0,-0.003649362503088671,-0.006644354870879887,-0.0,1.4272772314696105
2023-05-16,215.8295440673828,261.74163818359375,-88.20602847709512,-0.1783434979154188,0,0,-0.019329217705841617,-0.021522344326021736,-0.0,1.4272772314696105
2023-05-17,221.083984375,271.0680847167969,-93.78506323751014,-0.5277161528264,0,0,0.024345324595490547,0.03563226163756661,0.0,1.4272772314696105
2023-05-18,226.7760009765625,273.63604736328125,-91.07595756641666,-0.3580654011480011,0,0,0.025745947259154578,0.009473496849204066,0.0,1.4272772314696105
2023-05-19,226.67861938476562,269.66815185546875,-86.56428501273501,-0.07553355005562586,0,0,-0.00042941753703007457,-0.01450063157265491,-0.0,1.4272772314696105
2023-05-22,224.60440063476562,269.4642028808594,-88.40159937222404,-0.19059062054303016,0,0,-0.009150482544977967,-0.000756296111372734,-0.0,1.4272772314696105
2023-05-23,221.10833740234375,273.4320983886719,-96.50671675012444,-0.6981526806997482,0,0,-0.015565426245173652,0.014725130334164893,0.0,1.4272772314696105
2023-05-24,222.79302978515625,269.8721618652344,-90.6868499004733,-0.3336985376788205,0,0,0.007619307361291128,-0.013019453620902954,0.0,1.4272772314696105
