,Price_A,Price_B,Spread,Zscore,Position_A,Position_B,Signal,Return_A,Return_B,Strategy_Return,Cumulative_Return,Transaction_Cost,Net_Return,Gross_Cumulative,Net_Cumulative
2023-01-27,221.36573791503906,291.4852294921875,-117.21959093032257,-1.995242975694546,0,0,HOLD,0.015462477916245554,0.009177638689988221,0.006284839226257333,1.1597722659651533,0.004,0.0022848392262573326,0.15977226596515326,0.09708433063116884
2023-01-30,223.63229370117188,289.230224609375,-112.33365174996038,-1.6892736429188286,0,0,HOLD,0.010238963840929705,-0.007736257808812708,0.0,1.1597722659651533,0.0,0.0,0.15977226596515326,0.09708433063116884
2023-01-31,229.1630401611328,298.3698425292969,-117.41936274936671,-2.0077531703416676,1,-1,LONG_SHW_SHORT_HD,0.024731430190271908,0.031599802310652514,0.0,1.1597722659651533,0.004,-0.004,0.15977226596515326,0.0926959933086442
2023-02-01,235.5849151611328,301.9779052734375,-115.18856498798982,-1.868055217213349,0,0,HOLD,0.028023170732438096,0.012092585207522655,0.01593058552491544,1.178248117237536,0.004,0.011930585524915441,0.17824811723753609,0.1057324963095454
2023-02-02,237.6480255126953,312.7467346191406,-125.63438221278057,-2.5221975649961963,1,-1,LONG_SHW_SHORT_HD,0.008757395821168856,0.03566098432251885,0.0,1.178248117237536,0.004,-0.004,0.17824811723753609,0.10130956632430732
2023-02-03,234.1416778564453,305.116455078125,-120.27749960491849,-2.1867366153648287,1,-1,LONG_SHW_SHORT_HD,-0.01475437318986983,-0.024397631362347183,0.009643258172477354,1.189610268023293,0.0,0.009643258172477354,0.18961026802329295,0.11192977880019161
2023-02-06,235.40086364746094,303.06396484375,-116.6341687161617,-1.9585824202421127,0,0,HOLD,0.005377879762985316,-0.0067269077108590425,0.012104787473844358,1.2040102474944179,0.004,0.008104787473844358,0.20401024749441787,0.12094173334320613
2023-02-07,230.95497131347656,299.3179016113281,-116.72868429724934,-1.9645012146058511,0,0,HOLD,-0.01888647418321543,-0.012360635598340552,-0.0,1.2040102474944179,0.0,-0.0,0.20401024749441787,0.12094173334320613
2023-02-08,228.11692810058594,295.2589416503906,-114.85189411862154,-1.846972072814078,0,0,HOLD,-0.012288296704549118,-0.013560698972853835,-0.0,1.2040102474944179,0.0,-0.0,0.20401024749441787,0.12094173334320613
2023-02-09,224.2425079345703,290.4359130859375,-113.12394906232078,-1.7387639727062387,0,0,HOLD,-0.0169843606008373,-0.01633491110377261,-0.0,1.2040102474944179,0.0,-0.0,0.20401024749441787,0.12094173334320613
2023-02-10,223.2545166015625,291.3471374511719,-115.17040638309851,-1.8669180814411594,0,0,HOLD,-0.0044059056514659245,0.0031374369496954824,0.0,1.2040102474944179,0.0,0.0,0.20401024749441787,0.12094173334320613
2023-02-13,225.76321411132812,297.7808837890625,-120.13506223438452,-2.177816842601432,1,-1,LONG_SHW_SHORT_HD,0.01123693956097127,0.022082751161297764,0.0,1.2040102474944179,0.004,-0.004,0.20401024749441787,0.1164579664098333
2023-02-14,224.66868591308594,293.08673095703125,-115.77692553069454,-1.904899777908347,0,0,HOLD,-0.004848124627169992,-0.015763781651465636,0.010915657024295644,1.2171528104098042,0.004,0.006915657024295644,0.21715281040980416,0.12417900678756633
2023-02-15,225.34669494628906,295.1668395996094,-117.51514276737271,-2.0137511468044793,1,-1,LONG_SHW_SHORT_HD,0.003017817238070375,0.00709724604653994,0.0,1.2171528104098042,0.004,-0.004,0.21715281040980416,0.11968229076041603
2023-02-16,220.00001525878906,295.673095703125,-123.44988274728422,-2.38539892317248,1,-1,LONG_SHW_SHORT_HD,-0.02372646152531488,0.0017151523667169322,-0.02544161389203181,1.1861864785597565,0.0,-0.02544161389203181,0.18618647855975645,0.09119576623714387
2023-02-17,220.8233642578125,292.6448974609375,-119.10901932934411,-2.113563553424959,1,-1,LONG_SHW_SHORT_HD,0.0037424951905340453,-0.010241710477533639,0.013984205668067684,1.202774354236617,0.0,0.013984205668067684,0.20277435423661694,0.10645527225632878
2023-02-21,216.21275329589844,271.9816589355469,-99.71748986267414,-0.8992190613230626,0,0,HOLD,-0.020879180866618552,-0.07060857272643473,0.049729391859816174,1.2625875914173872,0.004,0.04572939185981617,0.2625875914173872,0.1570527989766981
2023-02-22,215.64126586914062,272.7180480957031,-101.14435705047174,-0.9885729368614053,0,0,HOLD,-0.0026431716818096085,0.002707495656281589,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-02-23,216.04806518554688,275.4884338378906,-103.95560061459577,-1.1646198105192345,0,0,HOLD,0.0018864632182835628,0.0101584246496782,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-02-24,214.72232055664062,273.0494079589844,-102.44820553103517,-1.0702230833147335,0,0,HOLD,-0.0061363411320887185,-0.008853460179535033,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-02-27,215.55760192871094,272.45111083984375,-100.91795025862564,-0.9743947957753537,0,0,HOLD,0.003890053767605206,-0.002191167978033093,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-02-28,214.9845733642578,272.9389343261719,-102.05762803485754,-1.0457641755200973,0,0,HOLD,-0.002658354701137511,0.0017904991645083523,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-01,212.71182250976562,267.64654541015625,-98.18281098469635,-0.8031137569002914,0,0,HOLD,-0.010571692744862027,-0.019390377298429073,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-02,217.5777587890625,269.6990661621094,-95.70105525194958,-0.6477002084237117,0,0,HOLD,0.02287572087853018,0.007668773564059039,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-03,221.77354431152344,274.6968688964844,-97.31065028091712,-0.7484969434775853,0,0,HOLD,0.019284073637915622,0.018531034628688436,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-06,218.01487731933594,274.4759826660156,-100.81273879360168,-0.9678061992813325,0,0,HOLD,-0.01694822078014735,-0.000804109021541044,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-07,214.15899658203125,267.5637512207031,-96.63946429362835,-0.7064656530504434,0,0,HOLD,-0.01768631932240483,-0.02518337443652896,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-08,213.7025146484375,270.2336730957031,-100.19729162854208,-0.9292654087596551,0,0,HOLD,-0.0021315094900479226,0.009978638222924552,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-09,210.94419860839844,266.9981689453125,-99.19728949016411,-0.8666428553960016,0,0,HOLD,-0.012907269924159692,-0.011972986613125625,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-10,207.94305419921875,265.431396484375,-100.37849204556079,-0.9406126172793052,0,0,HOLD,-0.014227195765412204,-0.005868101894205946,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-13,207.45741271972656,265.6260681152344,-101.09026147762955,-0.985185341208318,0,0,HOLD,-0.002335454200970477,0.0007334159916188021,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-14,210.7499542236328,264.745361328125,-96.77470279494804,-0.7149346152063142,0,0,HOLD,0.015870927245942523,-0.003315588689613458,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-15,210.32260131835938,266.97039794921875,-99.7866283640181,-0.9035486815545931,0,0,HOLD,-0.0020277722329655745,0.008404440440170857,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-16,214.01333618164062,265.82080078125,-94.76053686591007,-0.5888026715496499,0,0,HOLD,0.017547970784626665,-0.004306084782431219,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-17,211.07046508789062,267.3597412109375,-99.49102049964,-0.8850370018778279,0,0,HOLD,-0.013750877147451601,0.005789390541163675,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-20,213.236328125,268.1662902832031,-98.26203403544906,-0.8080748960148942,0,0,HOLD,0.010261326880610655,0.003016718480548297,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-21,214.4503936767578,268.3238525390625,-97.23099068453041,-0.7435084668191804,0,0,HOLD,0.005693521185780925,0.0005875542958548863,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-22,205.2624053955078,262.0011901855469,-99.07465926946918,-0.8589634542779989,0,0,HOLD,-0.04284435259698849,-0.023563549396321992,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-23,203.0479736328125,263.2064208984375,-102.68907084578842,-1.085306652086951,0,0,HOLD,-0.010788296855571033,0.004600096327948222,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-24,205.20411682128906,262.38134765625,-99.57453365733369,-0.8902667978687875,0,0,HOLD,0.010618885526903599,-0.0031347002834170024,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-27,207.77792358398438,260.7589416503906,-95.11616186205822,-0.6110727692265006,0,0,HOLD,0.012542666309842243,-0.00618338925518791,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-28,205.6315155029297,260.341796875,-96.77802017296563,-0.7151423574440163,0,0,HOLD,-0.010330299023260325,-0.0015997333504670364,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-03-29,209.1279754638672,262.696533203125,-96.01679031405183,-0.6674723019187772,0,0,HOLD,0.017003521820990963,0.009044787876514526,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-30,210.77908325195312,264.5506896972656,-96.5194458140511,-0.698949805480215,0,0,HOLD,0.007895202850903171,0.007058168874680026,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-03-31,218.30621337890625,273.5989685058594,-99.50267486114438,-0.8857668261924152,0,0,HOLD,0.03571099186324678,0.03420243893126118,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-03,220.12242126464844,276.0186462402344,-100.49713214296645,-0.948042147223017,0,0,HOLD,0.008319542800139468,0.008843884710490801,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-04,216.82020568847656,273.4506530761719,-100.8164013398603,-0.968035556789407,0,0,HOLD,-0.015001722937627027,-0.009303694511375249,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-04-05,216.42198181152344,267.619384765625,-94.44110224293331,-0.5687989026017082,0,0,HOLD,-0.001836654825082551,-0.021324755472141854,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-04-06,217.5389404296875,267.563720703125,-93.2594849971631,-0.49480317180388994,0,0,EXIT,0.00516102204043567,-0.00020799712453101193,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-10,217.92742919921875,269.9370422363281,-95.62781465433329,-0.6431137049987775,0,0,HOLD,0.0017858355325437447,0.008870117095719499,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-11,219.7727813720703,272.347412109375,-96.58231576230258,-0.702886873750624,0,0,HOLD,0.00846773707941395,0.008929377950791295,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-12,219.2871856689453,269.26025390625,-93.48190994753338,-0.5087319603428464,0,0,HOLD,-0.0022095352304019045,-0.0113353682313867,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-04-13,220.90916442871094,270.8455505371094,-93.7013904686105,-0.5224763615955559,0,0,HOLD,0.0073965961796522706,0.0058875998512997185,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-14,219.16090393066406,270.88262939453125,-95.49272126958579,-0.6346538303937597,0,0,HOLD,-0.007913933777116133,0.00013690037494917817,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-17,224.06564331054688,273.85858154296875,-94.04480794762088,-0.5439819950137224,0,0,HOLD,0.02237962744228561,0.010986131355448236,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-18,223.4537811279297,277.1497497558594,-98.47964693626125,-0.8217023423679938,0,0,HOLD,-0.002730727359969154,0.012017765499067412,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-19,226.87258911132812,275.2584228515625,-92.86389901542213,-0.4700306205254809,0,0,EXIT,0.015299843959414305,-0.00682420570815212,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-20,227.04737854003906,276.79742431640625,-94.47679302430913,-0.5710339456836391,0,0,HOLD,0.0007704299113242552,0.00559111488360764,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-21,226.921142578125,278.16021728515625,-96.18603100068628,-0.6780705631857562,0,0,HOLD,-0.0005559895151654448,0.004923430816293317,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-24,229.75717163085938,279.6435241699219,-95.0729913091347,-0.6083693247532945,0,0,HOLD,0.012497861682315481,0.005332563007185875,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-25,228.03805541992188,274.7207336425781,-91.07386014115247,-0.35793405530333927,0,0,EXIT,-0.0074823179565403075,-0.017603806639028385,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-04-26,222.3174591064453,267.06304931640625,-87.89939316003978,-0.15914125247160307,0,0,EXIT,-0.025086147585947183,-0.02787443169882764,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-04-27,225.9984588623047,272.4957275390625,-90.52891948378198,-0.3238085528803538,0,0,EXIT,0.016557402961757228,0.020342305820899353,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-04-28,230.70896911621094,278.623779296875,-92.93667187122838,-0.4745878328265909,0,0,EXIT,0.020843107858431242,0.022488615924938005,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-01,225.27001953125,275.9908447265625,-95.31724001137081,-0.6236647694356373,0,0,HOLD,-0.02357493774861119,-0.009449784138873096,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-02,225.2117462158203,272.8201599121094,-91.69248841868801,-0.39667405478481305,0,0,EXIT,-0.00025868207207935257,-0.011488369542092869,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-03,224.86209106445312,271.70770263671875,-90.7499281357749,-0.337648649388252,0,0,EXIT,-0.001552561787927842,-0.004077621227657868,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-04,220.80230712890625,264.9122619628906,-86.9162194260661,-0.09757253450728412,0,0,EXIT,-0.018054550308274075,-0.025010114206860834,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-05,224.20166015625,268.5000305175781,-87.68437017936407,-0.14567599318364016,0,0,EXIT,0.015395459728412941,0.013543233250524533,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-08,224.28907775878906,266.9333190917969,-85.77708162066,-0.026236969042086257,0,0,EXIT,0.0003899061339605048,-0.005835051201897978,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-09,222.75448608398438,269.3900146484375,-90.16533786833935,-0.3010401924526148,0,0,EXIT,-0.006842025880792413,0.009203405423493738,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-10,223.38575744628906,267.9530944824219,-87.86495933452369,-0.15698492300675446,0,0,EXIT,0.0028339333290314794,-0.005333977088537778,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-11,223.5606231689453,266.7108459472656,-86.24711439293304,-0.055671558464143504,0,0,EXIT,0.0007827970979676913,-0.004636067135390887,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-12,220.8896942138672,269.2880859375,-91.91173071641458,-0.4104035379149408,0,0,EXIT,-0.011947224503215392,0.009663049063793894,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-15,220.08358764648438,267.49884033203125,-90.63947361244368,-0.3307317198976958,0,0,EXIT,-0.003649362503088671,-0.006644354870879887,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-16,215.8295440673828,261.74163818359375,-88.20602847709506,-0.17834349791541973,0,0,EXIT,-0.019329217705841617,-0.021522344326021736,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-17,221.083984375,271.0680847167969,-93.78506323751009,-0.5277161528264009,0,0,HOLD,0.024345324595490547,0.03563226163756661,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-18,226.7760009765625,273.63604736328125,-91.0759575664166,-0.35806540114800206,0,0,EXIT,0.025745947259154578,0.009473496849204066,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-19,226.67861938476562,269.66815185546875,-86.56428501273496,-0.07553355005562676,0,0,EXIT,-0.00042941753703007457,-0.01450063157265491,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-22,224.60440063476562,269.4642028808594,-88.40159937222398,-0.19059062054303108,0,0,EXIT,-0.009150482544977967,-0.000756296111372734,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-23,221.10833740234375,273.4320983886719,-96.50671675012438,-0.6981526806997491,0,0,HOLD,-0.015565426245173652,0.014725130334164893,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-24,222.79302978515625,269.8721618652344,-90.68684990047325,-0.33369853767882146,0,0,EXIT,0.007619307361291128,-0.013019453620902954,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-25,220.58241271972656,265.83929443359375,-88.21294230607486,-0.1787764586138211,0,0,EXIT,-0.00992229006249179,-0.014943621467910062,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-26,223.1436309814453,271.4759826660156,-92.19922541208666,-0.42840715133790275,0,0,EXIT,0.011611162604214798,0.021203367411998242,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-05-30,222.46194458007812,271.0773010253906,-92.4178085727483,-0.4420953577102733,0,0,EXIT,-0.0030549220623906637,-0.0014685705774403202,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-05-31,221.81919860839844,264.6717529296875,-85.61995588288738,-0.016397375184387806,0,0,EXIT,-0.002889240103034041,-0.023629968542084434,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-01,228.7431182861328,269.2845458984375,-84.05419458230557,0.08165438574431529,0,0,EXIT,0.03121424890709279,0.017428353867348312,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-02,234.5277099609375,276.3343505859375,-86.45856137572656,-0.06891288011276368,0,0,EXIT,0.025288593240076374,0.026179759644130884,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-05,233.4564971923828,273.6824645996094,-84.44937898907705,0.056906982062087406,0,0,EXIT,-0.0045675317800745185,-0.009596657023294708,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-06,234.01158142089844,276.3903503417969,-87.03973848027073,-0.10530759653015483,0,0,EXIT,0.0023776773625545644,0.009894261023076778,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-07,234.4595184326172,281.7127380371094,-92.77421555244706,-0.46441442508903563,0,0,EXIT,0.0019141659955412837,0.019256778280177356,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-08,236.88436889648438,281.14312744140625,-89.68771306869559,-0.2711301719080478,0,0,EXIT,0.010342299088889728,-0.0020219554134186524,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-09,234.4595184326172,277.65093994140625,-88.0560854216921,-0.1689537010058736,0,0,EXIT,-0.010236430859339674,-0.012421386685782743,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-12,238.50091552734375,280.92840576171875,-87.82174861775013,-0.15427896337608504,0,0,EXIT,0.017237078373885772,0.011804266972782917,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-13,240.72128295898438,280.2000732421875,-84.7553599106443,0.0377457164470103,0,0,EXIT,0.009309680957539479,-0.0025925912246447247,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-14,239.41632080078125,279.8546142578125,-85.65904155102851,-0.018845014289332024,0,0,EXIT,-0.005421050196153465,-0.0012329011208944696,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-15,242.9416046142578,282.01153564453125,-84.63920865967259,0.045019388805380714,0,0,EXIT,0.014724492472716344,0.007707292561314416,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-16,241.4029541015625,280.4801940917969,-84.39907338582765,0.06005724064962011,0,0,EXIT,-0.00633341709888835,-0.005430067068832978,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-20,241.87039184570312,281.44195556640625,-85.04880485715199,0.01936948392036868,0,0,EXIT,0.0019363381275938618,0.003428981777924056,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-21,240.8089141845703,280.77899169921875,-85.34019259168599,0.0011220789848478902,0,0,EXIT,-0.0043886217450292975,-0.002355597145611288,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-22,239.8350830078125,281.2271423339844,-86.83458952852959,-0.09246067282382647,0,0,EXIT,-0.0040439997001581185,0.0015960974574824593,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-23,240.57518005371094,280.8817138671875,-85.69324741362124,-0.020987068164374123,0,0,EXIT,0.003085858151429477,-0.0012282899293790672,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-26,245.1230010986328,287.49267578125,-88.82463096358265,-0.21708188229906997,0,0,EXIT,0.01890394945940188,0.02353646245974006,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-27,249.97262573242188,292.95513916015625,-90.32013044697385,-0.31073367824011483,0,0,EXIT,0.01978445356842573,0.019000356666694973,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-28,249.32015991210938,286.2041015625,-83.13068163911788,0.1394870006431217,0,0,EXIT,-0.0026101490849278486,-0.023044612280945564,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-06-29,254.45230102539062,287.42730712890625,-79.41939968795839,0.3718964556979137,0,0,EXIT,0.020584541238423792,0.004273892511422073,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-06-30,258.571533203125,290.0605163574219,-78.35886799432348,0.43830951626018666,0,0,EXIT,0.01618862223345885,0.009161305008972942,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-03,257.218017578125,289.4815673828125,-79.03988426388685,0.39566262977310046,0,0,EXIT,-0.0052345886967252175,-0.0019959592635351298,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-07-05,252.00796508789062,290.20989990234375,-85.09595802958643,0.01641663817762802,0,0,EXIT,-0.02025539477867999,0.0025159892773694015,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-06,250.6348419189453,282.01153564453125,-76.94597135498509,0.5267885222529246,0,0,HOLD,-0.005448729243404782,-0.02824977459615008,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-07-07,248.73590087890625,282.74920654296875,-79.70178100604176,0.354213054351135,0,0,EXIT,-0.0075765245785467394,0.0026157472486065814,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-10,250.20639038085938,289.7243347167969,-86.33350673670452,-0.06108165605335057,0,0,EXIT,0.005911850668750107,0.024668957551143844,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-11,254.5399627685547,292.88043212890625,-85.66601472642225,-0.019281691403759838,0,0,EXIT,0.017319990832763477,0.010893449510185116,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-12,256.3220520019531,296.4846496582031,-88.07053618171363,-0.16985864256136024,0,0,EXIT,0.007001215895591439,0.01230610561142087,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-13,259.33111572265625,293.75811767578125,-81.89436951900552,0.2169078568039367,0,0,EXIT,0.01173938682685094,-0.009196199484746037,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-14,260.0517883300781,295.53228759765625,-83.23454887129401,0.13298258326233992,0,0,EXIT,0.0027789669797766425,0.006039560492531182,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-17,260.82110595703125,295.112060546875,-81.97710114448518,0.21172700225110055,0,0,EXIT,0.0029583246932978202,-0.0014219327918354452,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-18,260.684814453125,295.7750549316406,-82.88351802379924,0.15496498423518776,0,0,EXIT,-0.0005225478337198552,0.002246585190510464,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-19,260.99639892578125,298.3148193359375,-85.52208978210098,-0.010268763170687364,0,0,EXIT,0.0011952536372703548,0.008586810692618574,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-20,259.3603515625,297.9506530761719,-86.73512650764962,-0.08623205781019369,0,0,EXIT,-0.006268467189643023,-0.0012207447842392805,-0.0,1.2625875914173872,0.0,-0.0,0.2625875914173872,0.1570527989766981
2023-07-21,261.6976318359375,299.2392578125,-85.89467219400933,-0.0336007752501165,0,0,EXIT,0.009011709998682171,0.004324893142619413,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-24,261.0061950683594,303.5718688964844,-91.61881182336049,-0.3920602481283252,0,0,EXIT,-0.0026421208427732656,0.014478752272200746,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-25,268.7383728027344,303.59051513671875,-83.90829331128117,0.09079107633716779,0,0,EXIT,0.029624498883445538,6.142281991472487e-05,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-26,273.5491027832031,307.7550354003906,-83.93501415264319,0.08911775260125152,0,0,EXIT,0.017901165100824734,0.013717557222749255,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
2023-07-27,269.8095703125,307.8670959472656,-87.80471464997453,-0.15321225510108805,0,0,EXIT,-0.013670424916973012,0.0003641225454822372,0.0,1.2625875914173872,0.0,0.0,0.2625875914173872,0.1570527989766981
